paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
65,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,0.1,1000.0
66,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,10.0,1e-05
67,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,10.0,0.001
68,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,10.0,0.1
69,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,10.0,10.0
70,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,10.0,1000.0
71,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,1000.0,1e-05
72,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,1000.0,0.001
73,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,1000.0,0.1
74,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,1000.0,10.0
75,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.1,1000.0,1000.0
76,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1e-05,1e-05
77,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1e-05,0.001
78,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1e-05,0.1
79,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1e-05,10.0
80,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1e-05,1000.0
81,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.001,1e-05
82,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.001,0.001
83,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.001,0.1
84,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.001,10.0
85,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.001,1000.0
86,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.1,1e-05
87,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.1,0.001
88,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.1,0.1
89,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.1,10.0
90,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,0.1,1000.0
91,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,10.0,1e-05
92,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,10.0,0.001
93,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,10.0,0.1
94,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,10.0,10.0
95,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,10.0,1000.0
96,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1000.0,1e-05
97,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1000.0,0.001
98,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1000.0,0.1
99,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1000.0,10.0
100,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,10.0,1000.0,1000.0
101,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1e-05,1e-05
102,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1e-05,0.001
103,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1e-05,0.1
104,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1e-05,10.0
105,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1e-05,1000.0
106,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.001,1e-05
107,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.001,0.001
108,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.001,0.1
109,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.001,10.0
110,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.001,1000.0
111,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.1,1e-05
112,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.1,0.001
113,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.1,0.1
114,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.1,10.0
115,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,0.1,1000.0
116,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,10.0,1e-05
117,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,10.0,0.001
118,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,10.0,0.1
119,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,10.0,10.0
120,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,10.0,1000.0
121,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1000.0,1e-05
122,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1000.0,0.001
123,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1000.0,0.1
124,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1000.0,10.0
125,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1000.0,1000.0,1000.0
126,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1e-05,1e-05
127,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1e-05,0.001
128,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1e-05,0.1
129,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1e-05,10.0
130,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1e-05,1000.0
131,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.001,1e-05
132,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.001,0.001
133,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.001,0.1
134,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.001,10.0
135,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.001,1000.0
136,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.1,1e-05
137,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.1,0.001
138,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.1,0.1
139,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.1,10.0
140,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,0.1,1000.0
141,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,10.0,1e-05
142,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,10.0,0.001
143,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,10.0,0.1
144,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,10.0,10.0
145,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,10.0,1000.0
146,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1000.0,1e-05
147,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1000.0,0.001
148,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1000.0,0.1
149,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1000.0,10.0
150,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1e-05,1000.0,1000.0
151,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1e-05,1e-05
152,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1e-05,0.001
153,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1e-05,0.1
154,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1e-05,10.0
155,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1e-05,1000.0
156,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.001,1e-05
157,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.001,0.001
158,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.001,0.1
159,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.001,10.0
160,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.001,1000.0
161,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.1,1e-05
162,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.1,0.001
163,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.1,0.1
164,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.1,10.0
165,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,0.1,1000.0
166,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,10.0,1e-05
167,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,10.0,0.001
168,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,10.0,0.1
169,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,10.0,10.0
170,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,10.0,1000.0
171,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1000.0,1e-05
172,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1000.0,0.001
173,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1000.0,0.1
174,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1000.0,10.0
175,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.001,1000.0,1000.0
176,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1e-05,1e-05
177,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1e-05,0.001
178,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1e-05,0.1
179,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1e-05,10.0
180,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1e-05,1000.0
181,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.001,1e-05
182,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.001,0.001
183,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.001,0.1
184,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.001,10.0
185,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.001,1000.0
186,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.1,1e-05
187,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.1,0.001
188,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.1,0.1
189,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.1,10.0
190,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,0.1,1000.0
191,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,10.0,1e-05
192,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,10.0,0.001
193,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,10.0,0.1
194,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,10.0,10.0
195,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,10.0,1000.0
196,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1000.0,1e-05
197,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1000.0,0.001
198,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1000.0,0.1
199,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1000.0,10.0
200,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.1,1000.0,1000.0
201,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1e-05,1e-05
202,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1e-05,0.001
203,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1e-05,0.1
204,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1e-05,10.0
205,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1e-05,1000.0
206,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.001,1e-05
207,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.001,0.001
208,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.001,0.1
209,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.001,10.0
210,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.001,1000.0
211,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.1,1e-05
212,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.1,0.001
213,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.1,0.1
214,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.1,10.0
215,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,0.1,1000.0
216,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,10.0,1e-05
217,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,10.0,0.001
218,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,10.0,0.1
219,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,10.0,10.0
220,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,10.0,1000.0
221,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1000.0,1e-05
222,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1000.0,0.001
223,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1000.0,0.1
224,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1000.0,10.0
225,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,10.0,1000.0,1000.0
226,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1e-05,1e-05
227,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1e-05,0.001
228,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1e-05,0.1
229,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1e-05,10.0
230,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1e-05,1000.0
231,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.001,1e-05
232,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.001,0.001
233,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.001,0.1
234,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.001,10.0
235,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.001,1000.0
236,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.1,1e-05
237,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.1,0.001
238,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.1,0.1
239,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.1,10.0
240,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,0.1,1000.0
241,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,10.0,1e-05
242,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,10.0,0.001
243,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,10.0,0.1
244,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,10.0,10.0
245,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,10.0,1000.0
246,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1000.0,1e-05
247,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1000.0,0.001
248,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1000.0,0.1
249,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1000.0,1000.0,10.0
